sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	Normalize	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	Notes	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
v2_yrt6-wt	47	S_yrt_wt:v2_yrt2-wt,v2_yrt2-wt1,v2_yrt3-wt,v2_yrt6-wt	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons	Cortex	Motor cortex	46-80	60	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.268976923	0.5142687626	0.1643630063	0.5124442504	0.3679085742	0.4756603352	0.341534047	0.3707089384	0.3498241931	0.3161725836	0.2183267266	0.357543837	0.3280164839	0.2718578899	0.4011071841	0.3505809157
v2_th118LC	48	S_th_lc:v2_th118LC,v2_th34LC,v2_th52LC	Neuron	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	Locus Cereuleus	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1635525538	0.502908353	0.1657819028	0.4637766063	0.3390406533	0.4576621708	0.5095688348	0.2641869208	0.3148612846	0.2957147502	0.3704593692	0.4146150083	0.2812865708	0.1470584432	0.9803377726	0.3780540796
v2_th34LC	48	S_th_lc:v2_th118LC,v2_th34LC,v2_th52LC	Neuron	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	Locus Cereuleus	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.1828994206	0.5248123652	0.2508090957	0.421943504	0.3154617313	0.6858919245	0.2915462773	0.163988092	0.2445324019	0.2733501031	0.2395966225	0.2515451917	0.1798974009	0.0394110298	0.9863398917	0.3368016701
v2_th52LC	48	S_th_lc:v2_th118LC,v2_th34LC,v2_th52LC	Neuron	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	Locus Cereuleus	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.2029378048	0.5283527013	0.270784191	0.4365097333	0.3393225338	0.6232034213	0.2097033262	0.2644130911	0.3076798783	0.3046400244	0.2933882657	0.39306336	0.2758220306	0.2180937762	0.9776158343	0.3763686648
v2_cbw60	49	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.167832003	0.3228055541	0.113970562	0.4481640389	0.2955677883	0.3360300656	0.1578639633	0.3442722806	0.315697784	0.252707311	0.0706693486	0.8594432914	0.3139342453	0.1137304177	0.3865267542	0.2999476939
v2_cbw73	49	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.1817585304	0.3827443389	0.0406526356	0.3994215783	0.3342559626	0.2407320842	0.180717592	0.229371921	0.3282146128	0.2304265155	0.0848104565	0.855555969	0.3009731896	0.1556785945	0.3746763373	0.2879993545
v2_cbw87b	49	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.2793098943	0.2759133992	0.1105617309	0.413707801	0.3219739284	0.3564674046	0.2112094773	0.3079933906	0.3309677309	0.2421773442	0.0933639671	0.8815955615	0.2784155884	0.2100210474	0.255302203	0.3045986979
v2_cbw87	49	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.1973468743	0.1920194457	0.0672011381	0.3035610539	0.3387341919	0.1276679411	0.205605009	0.3245665548	0.3181113829	0.2783762269	0.0491291923	0.8741820964	0.3040330854	0.0829903518	0.2514189797	0.2609962349
GSM465752	50	GSM465752,GSM465753	Glia	Ependymal	Ependymal	Ependymal	Ependymal	Ependymal	CD24+ (ependymal cell)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5051403601	0.4237554597	0.3202824274	0.5069719306	0.3771096546	0.440295239	0.357111988	0.4748322819	0.6642839937	0.3746020943	0.4145475407	0.4098201868	0.3549215242	0.4415609843	0.3939799256	0.4306143727
GSM465753	50	GSM465752,GSM465753	Glia	Ependymal	Ependymal	Ependymal	Ependymal	Ependymal	CD24+ (ependymal cell)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4970578198	0.4448884559	0.2586829912	0.4579853873	0.407210648	0.3926863698	0.453097193	0.4421378374	0.5647764587	0.408215751	0.1913580332	0.3227852346	0.3121024516	0.4198696801	0.4352406989	0.4005396674
GSM281245	51	CHECK SAMPLES!!! MIGHT BE WRONGLY LABELED GSM281245,GSM281246,GSM281249	Neuron	DentateGranule	DentateGranule	DentateGranule	GranuleDentate	GranuleDentate	dentate gyrus granule cells	Hippocampus	hippocampus	46-80	49	LCM			Affymetrix 430 2.0	Perrone-Bizzozero NI et al 2011	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4629246268	0.5074649925	0.1959628075	0.9828617375	0.2797798658	0.6805433481	0.4727446487	0.4435041325	0.4350922903	0.3857023902	0.3337528862	0.376554793	0.2999992573	0.3194467959	0.4095392546	0.4390582551
GSM281246	51	CHECK SAMPLES!!! MIGHT BE WRONGLY LABELED GSM281245,GSM281246,GSM281249	Neuron	DentateGranule	DentateGranule	DentateGranule	GranuleDentate	GranuleDentate	dentate gyrus granule cells	Hippocampus	hippocampus	46-80	49	LCM			Affymetrix 430 2.0	Perrone-Bizzozero NI et al 2011	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4317576814	0.4563311884	0.3465286356	0.9957316265	0.3392427502	0.5616210995	0.4720486333	0.3957828808	0.4320643445	0.4444912561	0.2749255563	0.3879128569	0.3105556335	0.2182721472	0.5356942305	0.4401973681
GSM281249	51	CHECK SAMPLES!!! MIGHT BE WRONGLY LABELED GSM281245,GSM281246,GSM281249	Neuron	DentateGranule	DentateGranule	DentateGranule	GranuleDentate	GranuleDentate	dentate gyrus granule cells	Hippocampus	hippocampus	46-80	49	LCM			Affymetrix 430 2.0	Perrone-Bizzozero NI et al 2011	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3499432198	0.3598243123	0.2696631965	0.9979757807	0.2128001388	0.6093089218	0.4215521353	0.4744100085	0.4230714742	0.3430311293	0.2843835341	0.3749703134	0.3487317997	0.2060882724	0.4453502927	0.4080736353
GSM1321391	52	GSM1321391,GSM1321398,GSM1321395	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1+ Medium Spiny Neurons	Striatum	Striatum	81-210	210	TRAP			Affymetrix 430 2.0	Maze et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3045564636	0.4837759273	0.2694714393	0.5027175963	0.2989200242	0.2216882349	0.4633613833	0.4146000816	0.3752000509	0.2600485926	0.3428929427	0.3518462129	0.3528134409	0.8385231854	0.3598214286	0.3893491336
GSM1321395	52	GSM1321391,GSM1321398,GSM1321395	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1+ Medium Spiny Neurons	Striatum	Striatum	81-210	210	TRAP			Affymetrix 430 2.0	Maze et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3109994529	0.489927094	0.2288270552	0.4805222817	0.3973185862	0.3664860412	0.4903528445	0.3952195925	0.3663738973	0.327984359	0.2820277423	0.3927338694	0.4433210005	0.8390023537	0.4671699183	0.4185510726
GSM1321398	52	GSM1321391,GSM1321398,GSM1321395	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1+ Medium Spiny Neurons	Striatum	Striatum	81-210	210	TRAP			Affymetrix 430 2.0	Maze et al 2014	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3369528258	0.512880462	0.2689787911	0.4836582618	0.18598645	0.4117518774	0.3725284295	0.3769175625	0.3392618717	0.293360008	0.3592497856	0.3644293118	0.3609127586	0.8313106588	0.3793168212	0.3918330584
GSM1329516	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2326870546	0.4705653179	0.3574888409	0.427751544	0.1772476311	0.3753468886	0.1936768324	0.4631466654	0.2689665893	0.2567342358	0.4180385411	0.2912922642	0.352550536	0.9360478849	0.1890485871	0.3607059609
GSM1329517	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2797808059	0.3799921112	0.3647654782	0.349991981	0.0634962186	0.0633654807	0.2661529491	0.48463745	0.337134051	0.2287301289	0.4631955069	0.3204848373	0.3397628185	0.9533750162	0.3965060539	0.3527580592
GSM1329521	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.1844077327	0.3649676071	0.4910055113	0.2905495158	0.1799535699	0.1520894909	0.0656976205	0.4742645327	0.2703073218	0.2535355665	0.4955235116	0.2409086546	0.3680752248	0.9503395192	0.3101055003	0.3394487253
GSM1329522	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2633866348	0.3945687624	0.4839840267	0.3925494521	0.0237168485	0.188487474	0.3985480992	0.5073627716	0.2674289664	0.2077671286	0.4320348231	0.2771597981	0.3480521327	0.9291394327	0.1763104275	0.3526997852
GSM1329523	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2480724013	0.4017679762	0.4291871187	0.3784722218	0.2162046845	0.0742806615	0.2413729933	0.4053216358	0.2694056195	0.2615653683	0.4873755012	0.3453711735	0.2574606857	0.9414833441	0.3885943965	0.3563957188
GSM1329524	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2414474787	0.3780556214	0.3573073148	0.3281124664	0.2640091454	0.1333033415	0.2719326861	0.5312328542	0.2628837338	0.1821076924	0.4267128779	0.2501280303	0.2396940416	0.9379727637	0.4424227808	0.3498215219
GSM1329527	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2562473909	0.3568904856	0.3444374427	0.3577374466	0.3183048152	0.2448884323	0.2168631033	0.454707567	0.29572722	0.2540286236	0.5143325582	0.3013937809	0.3200540863	0.9338627608	0.4892470987	0.3772481875
GSM1329528	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.24634487	0.3634479043	0.3405022087	0.4170565267	0	0.3322778798	0.2661364063	0.4891297528	0.2662534385	0.2885916979	0.417634005	0.2673305048	0.3432715203	0.9399448309	0.3514314472	0.3552901995
GSM1329529	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3035833591	0.3752211326	0.2081548381	0.352560758	0.2635862881	0.3919946641	0.2743847719	0.5332005636	0.304130122	0.2327301325	0.4428310884	0.3236441968	0.3212939002	0.9501459944	0.3418844155	0.3746230817
GSM1329530	53	GSM1329516,GSM1329517,GSM1329521,GSM1329522,GSM1329523,GSM1329524,GSM1329527,GSM1329528,GSM1329529,GSM1329530	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2491484616	0.483291079	0.2985497055	0.4403724225	0.2417163149	0.1226224176	0.1541473687	0.4799759797	0.2916313857	0.2081514057	0.451156918	0.3090316707	0.2913603538	0.9515726006	0.3568149915	0.3553028717
GSM1185170	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3278186084	0.4178197753	0.3578380782	0.4444241701	0.2780682007	0.4711442063	0.2379091461	0.4175113549	0.3151814479	0.2840407163	0.4218346264	0.3842062974	0.3713045022	0.8211689417	0.335648727	0.3923945866
GSM1185171	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3245819184	0.4697091908	0.2609275331	0.4622944682	0.3040822663	0.4508642032	0.398693874	0.3954443838	0.2960712251	0.2884053921	0.3813548182	0.2752634716	0.2740791486	0.8356399213	0.27981728	0.379815273
GSM1185172	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2482303469	0.5177571663	0.3622438814	0.4558005933	0.3389444065	0.1286450195	0.2860655026	0.370862882	0.3122869072	0.2990386921	0.3744609833	0.3359312303	0.3173056275	0.8347233256	0.4495551468	0.3754567808
GSM1185173	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.2974407342	0.4933213824	0.2861990052	0.5110237826	0.3471379175	0.2470333163	0.3288256526	0.4263916643	0.3196614988	0.286984639	0.3950009332	0.3973525415	0.3564005335	0.838755679	0.2630884235	0.3863078469
GSM1185174	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.298031017	0.4201123086	0.3185366198	0.4348860782	0.0926263586	0.357420948	0.3377112441	0.3947852537	0.3272369146	0.2930235135	0.3617417273	0.3663419984	0.3787046852	0.8313805472	0.3233436738	0.3690588592
GSM1185175	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3314437727	0.4699206667	0.3333358158	0.4308721052	0.2129263173	0.4542894099	0.2470488006	0.436372052	0.3410521307	0.280531771	0.4677897312	0.3687843202	0.4218163935	0.8345110126	0.3801476242	0.4007227949
GSM1185176	54	GSM1185170,GSM1185171,GSM1185172,GSM1185173,GSM1185174,GSM1185175,GSM1185176	Neuron	Spiny	Spiny	Spiny	SpinyDrd1	SpinyDrd1	Drd1a+ Medium Spiny Neurons	Striatum	Striatum	81-210	180	TRAP			Affymetrix 430 2.0	Tan et al 2013	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3793958863	0.5093547834	0.256187314	0.4509056598	0.2100527988	0.4634208831	0.228135775	0.3979462747	0.3220959367	0.2855436045	0.3659671273	0.348792624	0.3370763171	0.833932947	0.4173512557	0.3870772792
GSM1329477	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3756779222	0.4143184818	0.4622314867	0.3314485937	0.2757018349	0.1665040552	0.2794629357	0.4718952736	0.3207348038	0.2101527025	0.4167632706	0.3290889913	0.2871132298	0.9502221547	0.3695725986	0.3773925557
GSM1329478	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.1933833276	0.3167531257	0.6243970953	0.3098653475	0.2399018663	0.2267344441	0.1807278312	0.4455293602	0.2739181718	0.3104285733	0.4877191243	0.2964367436	0.2503957081	0.9333028759	0.3895342497	0.365268523
GSM1329479	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.387167035	0.3076983694	0.5657449599	0.2423294632	0.2828461596	0.2362687144	0.1062181753	0.4697806069	0.3223768498	0.1538723172	0.5114512762	0.1840339237	0.3359638626	0.9088233557	0.2766285137	0.3527469055
GSM1329485	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.33968022	0.3700519922	0.5769377846	0.1975727477	0.2125658494	0	0.1399904919	0.4902460765	0.2763875799	0.2172969057	0.4434395674	0.2390587729	0.2386591584	0.9702851513	0.2489798202	0.3307434746
GSM1329486	55	GSM1329477,GSM1329478,GSM1329479,GSM1329485,GSM1329486,GSM1329488,GSM1329489,GSM1329490,GSM1329491,GSM1329492	Neuron	Spiny	Spiny	Spiny	SpinyDrd2	SpinyDrd2	Drd2+ Medium Spiny Neurons	Striatum	Striatum	46-80	80	TRAP			Affymetrix 430 2.0	Heiman et al 2008	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.3607524099	0.3576295075	0.5796337275	0.3378867942	0.2529192483	0.1667022624	0.2555808905	0.4382299295	0.3070543512	0.2393888258	0.4277959632	0.2783067628	0.2857901335	0.9510003797	0.1690789867	0.3605166782
